date,location_name,location,cases,cases_available,seq_available,seq_voc,seq_total,share_voc
2021-06-19,Netherlands,NL,6579,2021-06-19,2021-10-01,329,1075,0.306046511627907
2021-06-19,Netherlands,NL,6579,2021-06-19,2021-10-06,329,1075,0.306046511627907
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-06,0,5,0
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-09,1,13,0.0769230769230769
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-12,1,13,0.0769230769230769
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-15,157,352,0.446022727272727
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-19,159,358,0.444134078212291
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-20,230,569,0.404217926186292
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-23,230,569,0.404217926186292
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-26,268,625,0.4288
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-07-29,268,625,0.4288
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-04,288,658,0.437689969604863
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-07,291,664,0.438253012048193
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-12,291,664,0.438253012048193
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-16,291,665,0.437593984962406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-19,291,665,0.437593984962406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-24,297,678,0.438053097345133
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-27,306,717,0.426778242677824
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-08-31,306,717,0.426778242677824
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-02,307,718,0.427576601671309
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-08,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-09,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-13,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-16,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-23,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-09-25,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-10-01,307,719,0.426981919332406
2021-06-26,Netherlands,NL,4491,2021-06-26,2021-10-06,307,719,0.426981919332406
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-07-15,19,21,0.904761904761905
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-07-19,20,36,0.555555555555556
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-07-20,235,370,0.635135135135135
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-07-23,235,370,0.635135135135135
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-07-26,486,741,0.65587044534413
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-07-29,486,741,0.65587044534413
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-04,586,856,0.684579439252337
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-07,595,872,0.682339449541284
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-12,595,872,0.682339449541284
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-16,595,872,0.682339449541284
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-19,618,902,0.685144124168514
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-24,655,951,0.688748685594112
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-27,660,959,0.688216892596455
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-08-31,660,959,0.688216892596455
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-02,660,959,0.688216892596455
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-08,677,976,0.693647540983607
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-09,677,976,0.693647540983607
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-13,677,976,0.693647540983607
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-16,677,976,0.693647540983607
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-23,677,976,0.693647540983607
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-09-25,677,976,0.693647540983607
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-10-01,678,978,0.693251533742331
2021-07-03,Netherlands,NL,5118,2021-07-03,2021-10-06,678,978,0.693251533742331
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-07-20,45,66,0.681818181818182
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-07-23,104,137,0.759124087591241
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-07-26,908,1081,0.839962997224792
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-07-29,908,1081,0.839962997224792
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-04,1823,2105,0.86603325415677
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-07,1864,2153,0.865768694844403
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-12,1864,2153,0.865768694844403
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-16,1868,2159,0.865215377489579
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-19,1905,2198,0.866696997270246
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-24,2005,2310,0.867965367965368
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-27,2035,2347,0.867064337452067
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-08-31,2038,2350,0.867234042553191
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-02,2038,2350,0.867234042553191
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-08,2052,2366,0.867286559594252
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-09,2052,2367,0.866920152091255
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-13,2052,2367,0.866920152091255
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-16,2052,2367,0.866920152091255
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-23,2052,2367,0.866920152091255
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-09-25,2066,2394,0.862990810359231
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-10-01,2085,2420,0.861570247933884
2021-07-10,Netherlands,NL,31229,2021-07-10,2021-10-06,2085,2420,0.861570247933884
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-07-20,10,11,0.909090909090909
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-07-23,24,26,0.923076923076923
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-07-26,116,126,0.920634920634921
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-07-29,116,126,0.920634920634921
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-04,915,965,0.948186528497409
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-07,1739,1843,0.943570265870863
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-12,1739,1843,0.943570265870863
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-16,2026,2150,0.942325581395349
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-19,2062,2187,0.942844078646548
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-24,2063,2183,0.94502977553825
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-27,2116,2240,0.944642857142857
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-08-31,2294,2427,0.945199835187474
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-02,2295,2429,0.944833264717991
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-08,2329,2466,0.944444444444444
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-09,2329,2466,0.944444444444444
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-13,2329,2466,0.944444444444444
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-16,2331,2468,0.944489465153971
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-23,2331,2468,0.944489465153971
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-09-25,2336,2475,0.943838383838384
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-10-01,2437,2582,0.943841982958947
2021-07-17,Netherlands,NL,69315,2021-07-17,2021-10-06,2437,2582,0.943841982958947
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-04,66,68,0.970588235294118
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-07,1064,1101,0.966394187102634
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-12,1064,1101,0.966394187102634
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-16,1656,1714,0.966161026837806
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-19,1765,1827,0.966064586754242
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-24,1748,1804,0.968957871396896
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-27,1780,1837,0.968971148611867
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-08-31,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-02,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-08,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-09,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-13,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-16,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-23,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-09-25,1973,2032,0.970964566929134
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-10-01,2011,2070,0.971497584541063
2021-07-24,Netherlands,NL,50502,2021-07-24,2021-10-06,2011,2070,0.971497584541063
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-04,54,60,0.9
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-07,95,101,0.940594059405941
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-12,95,101,0.940594059405941
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-16,780,798,0.977443609022556
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-19,916,936,0.978632478632479
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-24,962,982,0.979633401221996
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-27,1001,1021,0.980411361410382
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-08-31,1306,1327,0.984174830444612
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-02,1309,1332,0.982732732732733
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-08,1542,1570,0.982165605095541
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-09,1542,1570,0.982165605095541
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-13,1542,1570,0.982165605095541
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-16,1542,1570,0.982165605095541
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-23,1542,1570,0.982165605095541
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-09-25,1544,1572,0.982188295165394
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-10-01,1598,1627,0.982175783650891
2021-07-31,Netherlands,NL,26574,2021-07-31,2021-10-06,1598,1627,0.982175783650891
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-08-16,1,1,1
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-08-19,78,79,0.987341772151899
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-08-24,130,132,0.984848484848485
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-08-27,165,167,0.988023952095808
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-08-31,973,979,0.993871297242084
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-02,978,984,0.99390243902439
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-08,1142,1148,0.994773519163763
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-09,1142,1148,0.994773519163763
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-13,1142,1148,0.994773519163763
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-16,1142,1148,0.994773519163763
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-23,1142,1148,0.994773519163763
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-09-25,1214,1220,0.995081967213115
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-10-01,1247,1253,0.995211492418196
2021-08-07,Netherlands,NL,18002,2021-08-07,2021-10-06,1247,1253,0.995211492418196
2021-08-14,Netherlands,NL,16134,2021-08-14,,,,
2021-08-21,Netherlands,NL,16669,2021-08-21,,,,
2021-08-28,Netherlands,NL,17967,2021-08-28,,,,
2021-09-04,Netherlands,NL,17603,2021-09-04,,,,
2021-03-27,Norway,NO,6107,2021-03-27,,,,
2021-04-03,Norway,NO,5633,2021-04-03,,,,
2021-04-10,Norway,NO,4872,2021-04-10,,,,
2021-04-17,Norway,NO,4170,2021-04-17,,,,
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-12,2,458,0.00436681222707424
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-15,2,461,0.00433839479392625
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-19,2,465,0.0043010752688172
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-20,2,465,0.0043010752688172
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-23,2,466,0.00429184549356223
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-26,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-07-29,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-04,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-07,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-12,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-16,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-19,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-24,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-27,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-08-31,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-02,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-08,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-09,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-13,2,467,0.00428265524625268
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-16,2,853,0.00234466588511137
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-23,2,853,0.00234466588511137
2021-04-24,Norway,NO,3246,2021-04-24,2021-09-25,2,853,0.00234466588511137
2021-04-24,Norway,NO,3246,2021-04-24,2021-10-01,2,853,0.00234466588511137
2021-04-24,Norway,NO,3246,2021-04-24,2021-10-06,2,853,0.00234466588511137
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-12,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-15,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-19,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-20,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-23,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-26,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-07-29,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-04,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-07,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-12,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-16,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-19,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-24,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-27,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-08-31,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-02,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-08,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-09,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-13,3,390,0.00769230769230769
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-16,3,800,0.00375
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-23,3,800,0.00375
2021-05-01,Norway,NO,2869,2021-05-01,2021-09-25,3,800,0.00375
2021-05-01,Norway,NO,2869,2021-05-01,2021-10-01,3,800,0.00375
2021-05-01,Norway,NO,2869,2021-05-01,2021-10-06,3,800,0.00375
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-12,19,459,0.0413943355119826
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-15,19,459,0.0413943355119826
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-19,19,459,0.0413943355119826
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-20,19,459,0.0413943355119826
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-23,19,461,0.0412147505422994
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-26,19,461,0.0412147505422994
2021-05-08,Norway,NO,2875,2021-05-08,2021-07-29,19,461,0.0412147505422994
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-04,19,461,0.0412147505422994
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-07,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-12,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-16,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-19,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-24,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-27,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-08-31,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-02,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-08,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-09,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-13,19,462,0.0411255411255411
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-16,23,945,0.0243386243386243
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-23,23,946,0.0243128964059197
2021-05-08,Norway,NO,2875,2021-05-08,2021-09-25,23,946,0.0243128964059197
2021-05-08,Norway,NO,2875,2021-05-08,2021-10-01,23,946,0.0243128964059197
2021-05-08,Norway,NO,2875,2021-05-08,2021-10-06,23,946,0.0243128964059197
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-12,16,408,0.0392156862745098
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-15,16,408,0.0392156862745098
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-19,16,408,0.0392156862745098
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-20,16,408,0.0392156862745098
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-23,16,409,0.039119804400978
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-26,16,409,0.039119804400978
2021-05-15,Norway,NO,2918,2021-05-15,2021-07-29,16,409,0.039119804400978
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-04,16,409,0.039119804400978
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-07,16,410,0.0390243902439024
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-12,16,410,0.0390243902439024
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-16,16,410,0.0390243902439024
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-19,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-24,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-27,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-08-31,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-02,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-08,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-09,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-13,16,411,0.0389294403892944
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-16,17,722,0.0235457063711911
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-23,18,863,0.0208574739281576
2021-05-15,Norway,NO,2918,2021-05-15,2021-09-25,18,863,0.0208574739281576
2021-05-15,Norway,NO,2918,2021-05-15,2021-10-01,18,863,0.0208574739281576
2021-05-15,Norway,NO,2918,2021-05-15,2021-10-06,18,863,0.0208574739281576
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-12,23,333,0.0690690690690691
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-15,23,335,0.0686567164179105
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-19,23,344,0.0668604651162791
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-20,23,344,0.0668604651162791
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-23,23,344,0.0668604651162791
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-26,23,344,0.0668604651162791
2021-05-22,Norway,NO,2911,2021-05-22,2021-07-29,23,344,0.0668604651162791
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-04,23,344,0.0668604651162791
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-07,23,377,0.0610079575596817
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-12,23,377,0.0610079575596817
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-16,23,377,0.0610079575596817
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-19,23,377,0.0610079575596817
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-24,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-27,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-08-31,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-02,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-08,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-09,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-13,23,378,0.0608465608465609
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-16,28,657,0.0426179604261796
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-23,28,772,0.0362694300518135
2021-05-22,Norway,NO,2911,2021-05-22,2021-09-25,28,772,0.0362694300518135
2021-05-22,Norway,NO,2911,2021-05-22,2021-10-01,28,772,0.0362694300518135
2021-05-22,Norway,NO,2911,2021-05-22,2021-10-06,28,772,0.0362694300518135
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-12,22,340,0.0647058823529412
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-15,22,344,0.063953488372093
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-19,22,345,0.063768115942029
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-20,22,345,0.063768115942029
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-23,22,346,0.0635838150289017
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-26,22,346,0.0635838150289017
2021-05-29,Norway,NO,2692,2021-05-29,2021-07-29,22,346,0.0635838150289017
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-04,22,346,0.0635838150289017
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-07,22,374,0.0588235294117647
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-12,22,374,0.0588235294117647
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-16,22,374,0.0588235294117647
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-19,22,374,0.0588235294117647
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-24,22,375,0.0586666666666667
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-27,22,376,0.0585106382978723
2021-05-29,Norway,NO,2692,2021-05-29,2021-08-31,22,376,0.0585106382978723
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-02,22,376,0.0585106382978723
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-08,22,376,0.0585106382978723
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-09,22,376,0.0585106382978723
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-13,22,376,0.0585106382978723
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-16,22,598,0.0367892976588629
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-23,22,602,0.0365448504983389
2021-05-29,Norway,NO,2692,2021-05-29,2021-09-25,22,602,0.0365448504983389
2021-05-29,Norway,NO,2692,2021-05-29,2021-10-01,22,602,0.0365448504983389
2021-05-29,Norway,NO,2692,2021-05-29,2021-10-06,22,602,0.0365448504983389
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-12,13,253,0.0513833992094862
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-15,13,253,0.0513833992094862
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-19,13,256,0.05078125
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-20,13,256,0.05078125
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-23,13,256,0.05078125
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-26,13,256,0.05078125
2021-06-05,Norway,NO,2034,2021-06-05,2021-07-29,13,256,0.05078125
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-04,13,256,0.05078125
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-07,13,293,0.0443686006825939
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-12,13,293,0.0443686006825939
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-16,13,293,0.0443686006825939
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-19,13,293,0.0443686006825939
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-24,13,297,0.0437710437710438
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-27,13,299,0.0434782608695652
2021-06-05,Norway,NO,2034,2021-06-05,2021-08-31,13,299,0.0434782608695652
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-02,13,299,0.0434782608695652
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-08,13,299,0.0434782608695652
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-09,13,299,0.0434782608695652
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-13,13,299,0.0434782608695652
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-16,15,628,0.0238853503184713
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-23,15,629,0.0238473767885533
2021-06-05,Norway,NO,2034,2021-06-05,2021-09-25,15,629,0.0238473767885533
